2023-08-03,197576.37357000,199640.29981600,196083.73180000,197137.17178300,171148.05200000,171148.05200000
2023-08-02,201182.33836400,201854.56408200,195569.36100300,197576.37357000,254213.05530000,254213.05530000
2023-08-01,199319.22075900,201412.14076600,194773.64334000,201181.26452100,358476.09660000,358476.09660000
2023-07-31,199927.01589700,201603.28482000,198770.48698600,199320.29460200,168204.45340000,168204.45340000
2023-07-30,201930.80693500,202451.62079000,198464.44173100,199927.01589700,158657.59020000,158657.59020000
2023-07-29,201259.65506000,202589.07269400,200759.24422200,201931.88077800,72867.02690000,72867.02690000
2023-07-28,199873.32374700,202246.51677700,199361.10063600,201258.58121700,138695.71470000,138695.71470000
2023-07-27,201022.33575700,202538.60207300,199180.69501200,199872.24990400,163766.42590000,163766.42590000
2023-07-26,199483.51873800,202741.55840000,198483.77090500,201023.40960000,272090.53330000,272090.53330000
2023-07-25,198660.95500000,200670.11525300,198172.35643500,199483.51873800,152251.21000000,152251.21000000
2023-07-24,202821.02278200,203048.67749800,196855.82491700,198660.95500000,276504.55470000,276504.55470000
2023-07-23,200434.94363600,204593.93757500,199500.70022600,202819.94893900,153501.01780000,153501.01780000
2023-07-22,203142.10183900,203745.60160500,198787.66847400,200434.94363600,131901.64870000,131901.64870000
2023-07-21,203127.06803700,204646.55588200,202380.74715200,203142.10183900,165554.04280000,165554.04280000
2023-07-20,202810.28435200,207149.68391500,201667.71540000,203127.06803700,292907.51640000,292907.51640000
2023-07-19,203730.56780300,206396.91997200,202115.50793100,202809.21050900,218045.00050000,218045.00050000
2023-07-18,205233.94800300,205876.10611700,201423.95303900,203730.56780300,215780.50060000,215780.50060000
2023-07-17,206405.51071600,207915.33397400,201158.71381800,205232.87416000,277159.03490000,277159.03490000
2023-07-16,207403.11086300,208706.75626500,205533.55020000,206404.43687300,148667.10510000,148667.10510000
2023-07-15,208091.44422600,209009.57999100,206846.86018900,207403.11086300,135181.76630000,135181.76630000
2023-07-14,215250.75550700,217894.55697300,203857.28127700,208092.51806900,498724.03590000,498724.03590000
2023-07-13,201004.08042600,216124.86370900,200012.92333700,215250.75550700,548861.42070000,548861.42070000
2023-07-12,201701.00453300,204244.93860000,200204.06739100,201004.08042600,264406.86730000,264406.86730000
2023-07-11,201926.51156300,203170.02175700,199990.37263400,201699.93069000,177771.61170000,177771.61170000
2023-07-10,200036.54788300,204620.78365000,198299.06990900,201925.43772000,247868.14940000,247868.14940000
2023-07-09,200297.49173200,201813.75804800,199321.36844500,200035.47404000,135046.37430000,135046.37430000
2023-07-08,200907.43455600,201452.94680000,197887.78804000,200297.49173200,125819.82730000,125819.82730000
2023-07-07,198249.67313100,201667.71540000,196083.73180000,200906.36071300,232944.34660000,232944.34660000
2023-07-06,205141.59750500,210258.45940000,198231.41780000,198249.67313100,456362.74100000,456362.74100000
2023-07-05,207916.40781700,208594.00275000,203440.63019300,205142.67134800,267633.47830000,267633.47830000
2023-07-04,209995.36786500,211233.50884400,207421.36619400,207917.48166000,205525.09840000,205525.09840000
2023-07-03,208056.00740700,212208.55828800,207632.91326500,209994.29402200,322102.42950000,322102.42950000
2023-07-02,206661.08535000,210387.32056000,202499.94372500,208054.93356400,255852.78320000,255852.78320000
2023-07-01,207659.75934000,208815.21440800,205043.87779200,206661.08535000,178373.36880000,178373.36880000
2023-06-30,198874.64975700,209249.04698000,195977.42134300,207658.68549700,716538.10350000,716538.10350000
2023-06-29,196301.72192900,201882.48400000,196281.31891200,198874.64975700,241844.82810000,241844.82810000
2023-06-28,202911.22559400,202976.73001700,195070.02400800,196300.64808600,337836.57920000,337836.57920000
2023-06-27,199624.19217100,205375.69527900,199218.27951700,202911.22559400,366634.57070000,366634.57070000
2023-06-26,203901.30884000,205007.36713000,197284.28827400,199624.19217100,458743.86100000,458743.86100000
2023-06-25,201340.19328500,207251.69900000,200683.00136900,203901.30884000,338757.61580000,338757.61580000
2023-06-24,203238.74770900,204674.47580000,200247.02111100,201341.26712800,226910.29410000,226910.29410000
